SourceFolder,Scenario,Dataset,Rep,Parameter,true,estimate
D3_NB,D3,Dataset 3,14,rho,0.4,0.4518394859669998
D3_NB,D3,Dataset 3,14,lambda,3.443970302627924,3.387498121121654
D3_NB,D3,Dataset 3,14,pi,0.5759915985031283,0.60091942838698
D3_NB,D3,Dataset 3,14,varphi,11.757178211157234,12.5048790670446
D3_NB,D3,Dataset 3,14,alpha,1.0,0.936797543529115
D3_NB,D3,Dataset 3,14,omega,0.6582230315855029,0.6511973438384133
D3_NB,D3,Dataset 3,4,rho,0.4,0.4013329731830639
D3_NB,D3,Dataset 3,4,lambda,3.448422431520106,3.417630512811731
D3_NB,D3,Dataset 3,4,pi,0.5751744612879669,0.5753787484438224
D3_NB,D3,Dataset 3,4,varphi,11.751878057714158,11.418658023530812
D3_NB,D3,Dataset 3,4,alpha,1.0,1.0241097756515405
D3_NB,D3,Dataset 3,4,omega,0.6572120846142364,0.6582491115932239
D3_NB,D3,Dataset 3,7,rho,0.4,0.382608483908579
D3_NB,D3,Dataset 3,7,lambda,3.4417179471917168,3.4120133018255308
D3_NB,D3,Dataset 3,7,pi,0.5762380694077099,0.5566821058978751
D3_NB,D3,Dataset 3,7,varphi,11.759859586676528,12.304160252747568
D3_NB,D3,Dataset 3,7,alpha,1.0,0.9754041781792108
D3_NB,D3,Dataset 3,7,omega,0.6578740923585841,0.663295160221283
D3_NB,D3,Dataset 3,2,rho,0.4,0.394796479024157
D3_NB,D3,Dataset 3,2,lambda,3.458415062925774,3.429770201094529
D3_NB,D3,Dataset 3,2,pi,0.5729016889103898,0.570233974002288
D3_NB,D3,Dataset 3,2,varphi,11.739982067945506,11.840234345289822
D3_NB,D3,Dataset 3,2,alpha,1.0,0.9448195603181776
D3_NB,D3,Dataset 3,2,omega,0.6540858974493046,0.6625885128769492
D3_NB,D3,Dataset 3,1,rho,0.4,0.38035001094083
D3_NB,D3,Dataset 3,1,lambda,3.457741222421156,3.367941920179212
D3_NB,D3,Dataset 3,1,pi,0.57432928367549,0.5739214065226467
D3_NB,D3,Dataset 3,1,varphi,11.740784259022435,11.002864507681068
D3_NB,D3,Dataset 3,1,alpha,1.0,1.0080980537674826
D3_NB,D3,Dataset 3,1,omega,0.6564604668537574,0.6599648144779517
D3_NB,D3,Dataset 3,3,rho,0.4,0.4258534879379643
D3_NB,D3,Dataset 3,3,lambda,3.447532330427425,3.504824887824162
D3_NB,D3,Dataset 3,3,pi,0.5752299278484586,0.5954079755256925
D3_NB,D3,Dataset 3,3,varphi,11.752937701872114,12.268783891207605
D3_NB,D3,Dataset 3,3,alpha,1.0,1.0548951084088662
D3_NB,D3,Dataset 3,3,omega,0.657574438801491,0.6397169393354537
D3_NB,D3,Dataset 3,8,rho,0.4,0.3561651894962711
D3_NB,D3,Dataset 3,8,lambda,3.4448088929486067,3.343078708469338
D3_NB,D3,Dataset 3,8,pi,0.5757912947114006,0.5067707203729893
D3_NB,D3,Dataset 3,8,varphi,11.756179889346894,12.027930820782826
D3_NB,D3,Dataset 3,8,alpha,1.0,0.8427778920633962
D3_NB,D3,Dataset 3,8,omega,0.6581082631741411,0.6902456399527132
D3_NB,D3,Dataset 3,0,rho,0.4,0.4152218800680421
D3_NB,D3,Dataset 3,0,lambda,3.43285440765202,3.434120053487383
D3_NB,D3,Dataset 3,0,pi,0.5777251577841781,0.5877385227796974
D3_NB,D3,Dataset 3,0,varphi,11.77041141946188,11.842345498957124
D3_NB,D3,Dataset 3,0,alpha,1.0,0.9466965116123156
D3_NB,D3,Dataset 3,0,omega,0.6594175160273058,0.6598798145046795
D3_NB,D3,Dataset 3,12,rho,0.4,0.4071902921137552
D3_NB,D3,Dataset 3,12,lambda,3.442646142209455,3.462175002623233
D3_NB,D3,Dataset 3,12,pi,0.5768140244172437,0.572854500932111
D3_NB,D3,Dataset 3,12,varphi,11.75875459260779,11.541322755237328
D3_NB,D3,Dataset 3,12,alpha,1.0,0.9540636351161804
D3_NB,D3,Dataset 3,12,omega,0.6589898191171296,0.6677686036450734
D3_NB,D3,Dataset 3,6,rho,0.4,0.437064790876412
D3_NB,D3,Dataset 3,6,lambda,3.4606009487797693,3.4054714511051394
D3_NB,D3,Dataset 3,6,pi,0.5729714363489458,0.5962128961066526
D3_NB,D3,Dataset 3,6,varphi,11.737379822881223,11.629311590141576
D3_NB,D3,Dataset 3,6,alpha,1.0,1.078546645206848
D3_NB,D3,Dataset 3,6,omega,0.6546376013357527,0.634686423135807
D3_NB,D3,Dataset 3,10,rho,0.4,0.4226714279705897
D3_NB,D3,Dataset 3,10,lambda,3.4647599381810656,3.5541340100892427
D3_NB,D3,Dataset 3,10,pi,0.5726559246503692,0.6098244774925721
D3_NB,D3,Dataset 3,10,varphi,11.73242864502254,10.587082995018928
D3_NB,D3,Dataset 3,10,alpha,1.0,1.043301087837294
D3_NB,D3,Dataset 3,10,omega,0.6541384116105826,0.6376405764730928
D3_NB,D3,Dataset 3,11,rho,0.4,0.4031839109741333
D3_NB,D3,Dataset 3,11,lambda,3.4669561645039444,3.39427455264983
D3_NB,D3,Dataset 3,11,pi,0.5723941897508901,0.5519223712264326
D3_NB,D3,Dataset 3,11,varphi,11.729814089876257,12.577401316797191
D3_NB,D3,Dataset 3,11,alpha,1.0,0.984472169826319
D3_NB,D3,Dataset 3,11,omega,0.6542081392827742,0.6626865228145998
D3_NB,D3,Dataset 3,9,rho,0.4,0.4276827474106331
D3_NB,D3,Dataset 3,9,lambda,3.4783086604948985,3.478443425926112
D3_NB,D3,Dataset 3,9,pi,0.5706246177176169,0.6037027769137024
D3_NB,D3,Dataset 3,9,varphi,11.716299213696551,10.922389343750528
D3_NB,D3,Dataset 3,9,alpha,1.0,1.0177254648189742
D3_NB,D3,Dataset 3,9,omega,0.6529657178604189,0.63097673351591
D3_NB,D3,Dataset 3,13,rho,0.4,0.4222282729798878
D3_NB,D3,Dataset 3,13,lambda,3.433841675296911,3.586764446298239
D3_NB,D3,Dataset 3,13,pi,0.5777922008651379,0.5950846537480251
D3_NB,D3,Dataset 3,13,varphi,11.769236100837013,12.176783029790252
D3_NB,D3,Dataset 3,13,alpha,1.0,1.0510530040528154
D3_NB,D3,Dataset 3,13,omega,0.659892484303814,0.6457986198016447
D3_NB,D3,Dataset 3,5,rho,0.4,0.3810508612937757
D3_NB,D3,Dataset 3,5,lambda,3.463472337925928,3.4853818781645183
D3_NB,D3,Dataset 3,5,pi,0.5725858857696592,0.5468427495035456
D3_NB,D3,Dataset 3,5,varphi,11.733961502469134,11.619357527939904
D3_NB,D3,Dataset 3,5,alpha,1.0,0.9999135226389532
D3_NB,D3,Dataset 3,5,omega,0.6540254902227564,0.6699993138805554
D3_NB,D3,Dataset 3,15,rho,0.4,0.4291846115352745
D3_NB,D3,Dataset 3,15,lambda,3.4564537070346835,3.3709565039946274
D3_NB,D3,Dataset 3,15,pi,0.5742812066057746,0.5942215496137427
D3_NB,D3,Dataset 3,15,varphi,11.7423170154349,11.710098198438416
D3_NB,D3,Dataset 3,15,alpha,1.0,1.0311118580594725
D3_NB,D3,Dataset 3,15,omega,0.6562486506715999,0.6455934393606699
D3_NB,D3,Dataset 3,18,rho,0.4,0.3807023561614885
D3_NB,D3,Dataset 3,18,lambda,3.457491543976491,3.5034825799339173
D3_NB,D3,Dataset 3,18,pi,0.5736318932948277,0.5559637476359762
D3_NB,D3,Dataset 3,18,varphi,11.741081495266082,12.06790536490665
D3_NB,D3,Dataset 3,18,alpha,1.0,0.955947547997281
D3_NB,D3,Dataset 3,18,omega,0.6553587525772057,0.6663563527888153
D3_NB,D3,Dataset 3,16,rho,0.4,0.3979656447430096
D3_NB,D3,Dataset 3,16,lambda,3.428054055914975,3.417103370972433
D3_NB,D3,Dataset 3,16,pi,0.5790975450985011,0.5785981244547128
D3_NB,D3,Dataset 3,16,varphi,11.776126123910744,11.487017226890364
D3_NB,D3,Dataset 3,16,alpha,1.0,1.0257355499422258
D3_NB,D3,Dataset 3,16,omega,0.660719861475577,0.6594734763171242
D3_NB,D3,Dataset 3,19,rho,0.4,0.385583167372459
D3_NB,D3,Dataset 3,19,lambda,3.4733769793156446,3.493025284812537
D3_NB,D3,Dataset 3,19,pi,0.5713516270092086,0.5605813376619638
D3_NB,D3,Dataset 3,19,varphi,11.722170262719471,11.616109302465626
D3_NB,D3,Dataset 3,19,alpha,1.0,0.9454559113803832
D3_NB,D3,Dataset 3,19,omega,0.6538742338278365,0.660567313384001
D3_NB,D3,Dataset 3,17,rho,0.4,0.4533946816616391
D3_NB,D3,Dataset 3,17,lambda,3.443636271400486,3.3960981498198466
D3_NB,D3,Dataset 3,17,pi,0.5760171294308187,0.6184399239141715
D3_NB,D3,Dataset 3,17,varphi,11.757575867380371,11.700083855837066
D3_NB,D3,Dataset 3,17,alpha,1.0,0.9850401459574616
D3_NB,D3,Dataset 3,17,omega,0.6579040623693944,0.6299152992678761
D3_P_plus_NB,D3,Dataset 3,7,rho,0.4,0.382608483908579
D3_P_plus_NB,D3,Dataset 3,7,lambda,3.4417179471917168,3.4120133018255308
D3_P_plus_NB,D3,Dataset 3,7,pi,0.5762380694077099,0.5566821058978751
D3_P_plus_NB,D3,Dataset 3,7,varphi,11.759859586676528,12.304160252747568
D3_P_plus_NB,D3,Dataset 3,7,alpha,1.0,0.9754041781792108
D3_P_plus_NB,D3,Dataset 3,7,omega,0.6578740923585841,0.663295160221283
D3_P_plus_NB,D3,Dataset 3,4,rho,0.4,0.4013329731830639
D3_P_plus_NB,D3,Dataset 3,4,lambda,3.448422431520106,3.417630512811731
D3_P_plus_NB,D3,Dataset 3,4,pi,0.5751744612879669,0.5753787484438224
D3_P_plus_NB,D3,Dataset 3,4,varphi,11.751878057714158,11.418658023530812
D3_P_plus_NB,D3,Dataset 3,4,alpha,1.0,1.0241097756515405
D3_P_plus_NB,D3,Dataset 3,4,omega,0.6572120846142364,0.6582491115932239
D3_P_plus_NB,D3,Dataset 3,6,rho,0.4,0.437064790876412
D3_P_plus_NB,D3,Dataset 3,6,lambda,3.4606009487797693,3.4054714511051394
D3_P_plus_NB,D3,Dataset 3,6,pi,0.5729714363489458,0.5962128961066526
D3_P_plus_NB,D3,Dataset 3,6,varphi,11.737379822881223,11.629311590141576
D3_P_plus_NB,D3,Dataset 3,6,alpha,1.0,1.078546645206848
D3_P_plus_NB,D3,Dataset 3,6,omega,0.6546376013357527,0.634686423135807
D3_P_plus_NB,D3,Dataset 3,2,rho,0.4,0.394796479024157
D3_P_plus_NB,D3,Dataset 3,2,lambda,3.458415062925774,3.429770201094529
D3_P_plus_NB,D3,Dataset 3,2,pi,0.5729016889103898,0.570233974002288
D3_P_plus_NB,D3,Dataset 3,2,varphi,11.739982067945506,11.840234345289822
D3_P_plus_NB,D3,Dataset 3,2,alpha,1.0,0.9448195603181776
D3_P_plus_NB,D3,Dataset 3,2,omega,0.6540858974493046,0.6625885128769492
D3_P_plus_NB,D3,Dataset 3,12,rho,0.4,0.4071902921137552
D3_P_plus_NB,D3,Dataset 3,12,lambda,3.442646142209455,3.462175002623233
D3_P_plus_NB,D3,Dataset 3,12,pi,0.5768140244172437,0.572854500932111
D3_P_plus_NB,D3,Dataset 3,12,varphi,11.75875459260779,11.541322755237328
D3_P_plus_NB,D3,Dataset 3,12,alpha,1.0,0.9540636351161804
D3_P_plus_NB,D3,Dataset 3,12,omega,0.6589898191171296,0.6677686036450734
D3_P_plus_NB,D3,Dataset 3,5,rho,0.4,0.3810508612937757
D3_P_plus_NB,D3,Dataset 3,5,lambda,3.463472337925928,3.4853818781645183
D3_P_plus_NB,D3,Dataset 3,5,pi,0.5725858857696592,0.5468427495035456
D3_P_plus_NB,D3,Dataset 3,5,varphi,11.733961502469134,11.619357527939904
D3_P_plus_NB,D3,Dataset 3,5,alpha,1.0,0.9999135226389532
D3_P_plus_NB,D3,Dataset 3,5,omega,0.6540254902227564,0.6699993138805554
D3_P_plus_NB,D3,Dataset 3,1,rho,0.4,0.38035001094083
D3_P_plus_NB,D3,Dataset 3,1,lambda,3.457741222421156,3.367941920179212
D3_P_plus_NB,D3,Dataset 3,1,pi,0.57432928367549,0.5739214065226467
D3_P_plus_NB,D3,Dataset 3,1,varphi,11.740784259022435,11.002864507681068
D3_P_plus_NB,D3,Dataset 3,1,alpha,1.0,1.0080980537674826
D3_P_plus_NB,D3,Dataset 3,1,omega,0.6564604668537574,0.6599648144779517
D3_P_plus_NB,D3,Dataset 3,13,rho,0.4,0.4222282729798878
D3_P_plus_NB,D3,Dataset 3,13,lambda,3.433841675296911,3.586764446298239
D3_P_plus_NB,D3,Dataset 3,13,pi,0.5777922008651379,0.5950846537480251
D3_P_plus_NB,D3,Dataset 3,13,varphi,11.769236100837013,12.176783029790252
D3_P_plus_NB,D3,Dataset 3,13,alpha,1.0,1.0510530040528154
D3_P_plus_NB,D3,Dataset 3,13,omega,0.659892484303814,0.6457986198016447
D3_P_plus_NB,D3,Dataset 3,9,rho,0.4,0.4276827474106331
D3_P_plus_NB,D3,Dataset 3,9,lambda,3.4783086604948985,3.478443425926112
D3_P_plus_NB,D3,Dataset 3,9,pi,0.5706246177176169,0.6037027769137024
D3_P_plus_NB,D3,Dataset 3,9,varphi,11.716299213696551,10.922389343750528
D3_P_plus_NB,D3,Dataset 3,9,alpha,1.0,1.0177254648189742
D3_P_plus_NB,D3,Dataset 3,9,omega,0.6529657178604189,0.63097673351591
D3_P_plus_NB,D3,Dataset 3,11,rho,0.4,0.4031839109741333
D3_P_plus_NB,D3,Dataset 3,11,lambda,3.4669561645039444,3.39427455264983
D3_P_plus_NB,D3,Dataset 3,11,pi,0.5723941897508901,0.5519223712264326
D3_P_plus_NB,D3,Dataset 3,11,varphi,11.729814089876257,12.577401316797191
D3_P_plus_NB,D3,Dataset 3,11,alpha,1.0,0.984472169826319
D3_P_plus_NB,D3,Dataset 3,11,omega,0.6542081392827742,0.6626865228145998
D3_P_plus_NB,D3,Dataset 3,3,rho,0.4,0.4258534879379643
D3_P_plus_NB,D3,Dataset 3,3,lambda,3.447532330427425,3.504824887824162
D3_P_plus_NB,D3,Dataset 3,3,pi,0.5752299278484586,0.5954079755256925
D3_P_plus_NB,D3,Dataset 3,3,varphi,11.752937701872114,12.268783891207605
D3_P_plus_NB,D3,Dataset 3,3,alpha,1.0,1.0548951084088662
D3_P_plus_NB,D3,Dataset 3,3,omega,0.657574438801491,0.6397169393354537
D3_P_plus_NB,D3,Dataset 3,0,rho,0.4,0.4152218800680421
D3_P_plus_NB,D3,Dataset 3,0,lambda,3.43285440765202,3.434120053487383
D3_P_plus_NB,D3,Dataset 3,0,pi,0.5777251577841781,0.5877385227796974
D3_P_plus_NB,D3,Dataset 3,0,varphi,11.77041141946188,11.842345498957124
D3_P_plus_NB,D3,Dataset 3,0,alpha,1.0,0.9466965116123156
D3_P_plus_NB,D3,Dataset 3,0,omega,0.6594175160273058,0.6598798145046795
D3_P_plus_NB,D3,Dataset 3,10,rho,0.4,0.4226714279705897
D3_P_plus_NB,D3,Dataset 3,10,lambda,3.4647599381810656,3.5541340100892427
D3_P_plus_NB,D3,Dataset 3,10,pi,0.5726559246503692,0.6098244774925721
D3_P_plus_NB,D3,Dataset 3,10,varphi,11.73242864502254,10.587082995018928
D3_P_plus_NB,D3,Dataset 3,10,alpha,1.0,1.043301087837294
D3_P_plus_NB,D3,Dataset 3,10,omega,0.6541384116105826,0.6376405764730928
D3_P_plus_NB,D3,Dataset 3,8,rho,0.4,0.3561651894962711
D3_P_plus_NB,D3,Dataset 3,8,lambda,3.4448088929486067,3.343078708469338
D3_P_plus_NB,D3,Dataset 3,8,pi,0.5757912947114006,0.5067707203729893
D3_P_plus_NB,D3,Dataset 3,8,varphi,11.756179889346894,12.027930820782826
D3_P_plus_NB,D3,Dataset 3,8,alpha,1.0,0.8427778920633962
D3_P_plus_NB,D3,Dataset 3,8,omega,0.6581082631741411,0.6902456399527132
D3_P_plus_NB,D3,Dataset 3,14,rho,0.4,0.4518394859669998
D3_P_plus_NB,D3,Dataset 3,14,lambda,3.443970302627924,3.387498121121654
D3_P_plus_NB,D3,Dataset 3,14,pi,0.5759915985031283,0.60091942838698
D3_P_plus_NB,D3,Dataset 3,14,varphi,11.757178211157234,12.5048790670446
D3_P_plus_NB,D3,Dataset 3,14,alpha,1.0,0.936797543529115
D3_P_plus_NB,D3,Dataset 3,14,omega,0.6582230315855029,0.6511973438384133
D3_P_plus_NB,D3,Dataset 3,18,rho,0.4,0.3807023561614885
D3_P_plus_NB,D3,Dataset 3,18,lambda,3.457491543976491,3.5034825799339173
D3_P_plus_NB,D3,Dataset 3,18,pi,0.5736318932948277,0.5559637476359762
D3_P_plus_NB,D3,Dataset 3,18,varphi,11.741081495266082,12.06790536490665
D3_P_plus_NB,D3,Dataset 3,18,alpha,1.0,0.955947547997281
D3_P_plus_NB,D3,Dataset 3,18,omega,0.6553587525772057,0.6663563527888153
D3_P_plus_NB,D3,Dataset 3,15,rho,0.4,0.4291846115352745
D3_P_plus_NB,D3,Dataset 3,15,lambda,3.4564537070346835,3.3709565039946274
D3_P_plus_NB,D3,Dataset 3,15,pi,0.5742812066057746,0.5942215496137427
D3_P_plus_NB,D3,Dataset 3,15,varphi,11.7423170154349,11.710098198438416
D3_P_plus_NB,D3,Dataset 3,15,alpha,1.0,1.0311118580594725
D3_P_plus_NB,D3,Dataset 3,15,omega,0.6562486506715999,0.6455934393606699
D3_P_plus_NB,D3,Dataset 3,16,rho,0.4,0.3979656447430096
D3_P_plus_NB,D3,Dataset 3,16,lambda,3.428054055914975,3.417103370972433
D3_P_plus_NB,D3,Dataset 3,16,pi,0.5790975450985011,0.5785981244547128
D3_P_plus_NB,D3,Dataset 3,16,varphi,11.776126123910744,11.487017226890364
D3_P_plus_NB,D3,Dataset 3,16,alpha,1.0,1.0257355499422258
D3_P_plus_NB,D3,Dataset 3,16,omega,0.660719861475577,0.6594734763171242
D3_P_plus_NB,D3,Dataset 3,19,rho,0.4,0.385583167372459
D3_P_plus_NB,D3,Dataset 3,19,lambda,3.4733769793156446,3.493025284812537
D3_P_plus_NB,D3,Dataset 3,19,pi,0.5713516270092086,0.5605813376619638
D3_P_plus_NB,D3,Dataset 3,19,varphi,11.722170262719471,11.616109302465626
D3_P_plus_NB,D3,Dataset 3,19,alpha,1.0,0.9454559113803832
D3_P_plus_NB,D3,Dataset 3,19,omega,0.6538742338278365,0.660567313384001
D3_P_plus_NB,D3,Dataset 3,17,rho,0.4,0.4533946816616391
D3_P_plus_NB,D3,Dataset 3,17,lambda,3.443636271400486,3.3960981498198466
D3_P_plus_NB,D3,Dataset 3,17,pi,0.5760171294308187,0.6184399239141715
D3_P_plus_NB,D3,Dataset 3,17,varphi,11.757575867380371,11.700083855837066
D3_P_plus_NB,D3,Dataset 3,17,alpha,1.0,0.9850401459574616
D3_P_plus_NB,D3,Dataset 3,17,omega,0.6579040623693944,0.6299152992678761
D3_Poisson,D3,Dataset 3,6,rho,0.4,0.437064790876412
D3_Poisson,D3,Dataset 3,6,lambda,3.4606009487797693,3.4054714511051394
D3_Poisson,D3,Dataset 3,6,pi,0.5729714363489458,0.5962128961066526
D3_Poisson,D3,Dataset 3,6,varphi,11.737379822881223,11.629311590141576
D3_Poisson,D3,Dataset 3,6,alpha,1.0,1.078546645206848
D3_Poisson,D3,Dataset 3,6,omega,0.6546376013357527,0.634686423135807
D3_Poisson,D3,Dataset 3,1,rho,0.4,0.38035001094083
D3_Poisson,D3,Dataset 3,1,lambda,3.457741222421156,3.367941920179212
D3_Poisson,D3,Dataset 3,1,pi,0.57432928367549,0.5739214065226467
D3_Poisson,D3,Dataset 3,1,varphi,11.740784259022435,11.002864507681068
D3_Poisson,D3,Dataset 3,1,alpha,1.0,1.0080980537674826
D3_Poisson,D3,Dataset 3,1,omega,0.6564604668537574,0.6599648144779517
D3_Poisson,D3,Dataset 3,11,rho,0.4,0.4031839109741333
D3_Poisson,D3,Dataset 3,11,lambda,3.4669561645039444,3.39427455264983
D3_Poisson,D3,Dataset 3,11,pi,0.5723941897508901,0.5519223712264326
D3_Poisson,D3,Dataset 3,11,varphi,11.729814089876257,12.577401316797191
D3_Poisson,D3,Dataset 3,11,alpha,1.0,0.984472169826319
D3_Poisson,D3,Dataset 3,11,omega,0.6542081392827742,0.6626865228145998
D3_Poisson,D3,Dataset 3,14,rho,0.4,0.4518394859669998
D3_Poisson,D3,Dataset 3,14,lambda,3.443970302627924,3.387498121121654
D3_Poisson,D3,Dataset 3,14,pi,0.5759915985031283,0.60091942838698
D3_Poisson,D3,Dataset 3,14,varphi,11.757178211157234,12.5048790670446
D3_Poisson,D3,Dataset 3,14,alpha,1.0,0.936797543529115
D3_Poisson,D3,Dataset 3,14,omega,0.6582230315855029,0.6511973438384133
D3_Poisson,D3,Dataset 3,9,rho,0.4,0.4276827474106331
D3_Poisson,D3,Dataset 3,9,lambda,3.4783086604948985,3.478443425926112
D3_Poisson,D3,Dataset 3,9,pi,0.5706246177176169,0.6037027769137024
D3_Poisson,D3,Dataset 3,9,varphi,11.716299213696551,10.922389343750528
D3_Poisson,D3,Dataset 3,9,alpha,1.0,1.0177254648189742
D3_Poisson,D3,Dataset 3,9,omega,0.6529657178604189,0.63097673351591
D3_Poisson,D3,Dataset 3,3,rho,0.4,0.4258534879379643
D3_Poisson,D3,Dataset 3,3,lambda,3.447532330427425,3.504824887824162
D3_Poisson,D3,Dataset 3,3,pi,0.5752299278484586,0.5954079755256925
D3_Poisson,D3,Dataset 3,3,varphi,11.752937701872114,12.268783891207605
D3_Poisson,D3,Dataset 3,3,alpha,1.0,1.0548951084088662
D3_Poisson,D3,Dataset 3,3,omega,0.657574438801491,0.6397169393354537
D3_Poisson,D3,Dataset 3,10,rho,0.4,0.4226714279705897
D3_Poisson,D3,Dataset 3,10,lambda,3.4647599381810656,3.5541340100892427
D3_Poisson,D3,Dataset 3,10,pi,0.5726559246503692,0.6098244774925721
D3_Poisson,D3,Dataset 3,10,varphi,11.73242864502254,10.587082995018928
D3_Poisson,D3,Dataset 3,10,alpha,1.0,1.043301087837294
D3_Poisson,D3,Dataset 3,10,omega,0.6541384116105826,0.6376405764730928
D3_Poisson,D3,Dataset 3,5,rho,0.4,0.3810508612937757
D3_Poisson,D3,Dataset 3,5,lambda,3.463472337925928,3.4853818781645183
D3_Poisson,D3,Dataset 3,5,pi,0.5725858857696592,0.5468427495035456
D3_Poisson,D3,Dataset 3,5,varphi,11.733961502469134,11.619357527939904
D3_Poisson,D3,Dataset 3,5,alpha,1.0,0.9999135226389532
D3_Poisson,D3,Dataset 3,5,omega,0.6540254902227564,0.6699993138805554
D3_Poisson,D3,Dataset 3,0,rho,0.4,0.4152218800680421
D3_Poisson,D3,Dataset 3,0,lambda,3.43285440765202,3.434120053487383
D3_Poisson,D3,Dataset 3,0,pi,0.5777251577841781,0.5877385227796974
D3_Poisson,D3,Dataset 3,0,varphi,11.77041141946188,11.842345498957124
D3_Poisson,D3,Dataset 3,0,alpha,1.0,0.9466965116123156
D3_Poisson,D3,Dataset 3,0,omega,0.6594175160273058,0.6598798145046795
D3_Poisson,D3,Dataset 3,8,rho,0.4,0.3561651894962711
D3_Poisson,D3,Dataset 3,8,lambda,3.4448088929486067,3.343078708469338
D3_Poisson,D3,Dataset 3,8,pi,0.5757912947114006,0.5067707203729893
D3_Poisson,D3,Dataset 3,8,varphi,11.756179889346894,12.027930820782826
D3_Poisson,D3,Dataset 3,8,alpha,1.0,0.8427778920633962
D3_Poisson,D3,Dataset 3,8,omega,0.6581082631741411,0.6902456399527132
D3_Poisson,D3,Dataset 3,13,rho,0.4,0.4222282729798878
D3_Poisson,D3,Dataset 3,13,lambda,3.433841675296911,3.586764446298239
D3_Poisson,D3,Dataset 3,13,pi,0.5777922008651379,0.5950846537480251
D3_Poisson,D3,Dataset 3,13,varphi,11.769236100837013,12.176783029790252
D3_Poisson,D3,Dataset 3,13,alpha,1.0,1.0510530040528154
D3_Poisson,D3,Dataset 3,13,omega,0.659892484303814,0.6457986198016447
D3_Poisson,D3,Dataset 3,4,rho,0.4,0.4013329731830639
D3_Poisson,D3,Dataset 3,4,lambda,3.448422431520106,3.417630512811731
D3_Poisson,D3,Dataset 3,4,pi,0.5751744612879669,0.5753787484438224
D3_Poisson,D3,Dataset 3,4,varphi,11.751878057714158,11.418658023530812
D3_Poisson,D3,Dataset 3,4,alpha,1.0,1.0241097756515405
D3_Poisson,D3,Dataset 3,4,omega,0.6572120846142364,0.6582491115932239
D3_Poisson,D3,Dataset 3,12,rho,0.4,0.4071902921137552
D3_Poisson,D3,Dataset 3,12,lambda,3.442646142209455,3.462175002623233
D3_Poisson,D3,Dataset 3,12,pi,0.5768140244172437,0.572854500932111
D3_Poisson,D3,Dataset 3,12,varphi,11.75875459260779,11.541322755237328
D3_Poisson,D3,Dataset 3,12,alpha,1.0,0.9540636351161804
D3_Poisson,D3,Dataset 3,12,omega,0.6589898191171296,0.6677686036450734
D3_Poisson,D3,Dataset 3,7,rho,0.4,0.382608483908579
D3_Poisson,D3,Dataset 3,7,lambda,3.4417179471917168,3.4120133018255308
D3_Poisson,D3,Dataset 3,7,pi,0.5762380694077099,0.5566821058978751
D3_Poisson,D3,Dataset 3,7,varphi,11.759859586676528,12.304160252747568
D3_Poisson,D3,Dataset 3,7,alpha,1.0,0.9754041781792108
D3_Poisson,D3,Dataset 3,7,omega,0.6578740923585841,0.663295160221283
D3_Poisson,D3,Dataset 3,2,rho,0.4,0.394796479024157
D3_Poisson,D3,Dataset 3,2,lambda,3.458415062925774,3.429770201094529
D3_Poisson,D3,Dataset 3,2,pi,0.5729016889103898,0.570233974002288
D3_Poisson,D3,Dataset 3,2,varphi,11.739982067945506,11.840234345289822
D3_Poisson,D3,Dataset 3,2,alpha,1.0,0.9448195603181776
D3_Poisson,D3,Dataset 3,2,omega,0.6540858974493046,0.6625885128769492
D3_Poisson,D3,Dataset 3,15,rho,0.4,0.4291846115352745
D3_Poisson,D3,Dataset 3,15,lambda,3.4564537070346835,3.3709565039946274
D3_Poisson,D3,Dataset 3,15,pi,0.5742812066057746,0.5942215496137427
D3_Poisson,D3,Dataset 3,15,varphi,11.7423170154349,11.710098198438416
D3_Poisson,D3,Dataset 3,15,alpha,1.0,1.0311118580594725
D3_Poisson,D3,Dataset 3,15,omega,0.6562486506715999,0.6455934393606699
D3_Poisson,D3,Dataset 3,17,rho,0.4,0.4533946816616391
D3_Poisson,D3,Dataset 3,17,lambda,3.443636271400486,3.3960981498198466
D3_Poisson,D3,Dataset 3,17,pi,0.5760171294308187,0.6184399239141715
D3_Poisson,D3,Dataset 3,17,varphi,11.757575867380371,11.700083855837066
D3_Poisson,D3,Dataset 3,17,alpha,1.0,0.9850401459574616
D3_Poisson,D3,Dataset 3,17,omega,0.6579040623693944,0.6299152992678761
D3_Poisson,D3,Dataset 3,16,rho,0.4,0.3979656447430096
D3_Poisson,D3,Dataset 3,16,lambda,3.428054055914975,3.417103370972433
D3_Poisson,D3,Dataset 3,16,pi,0.5790975450985011,0.5785981244547128
D3_Poisson,D3,Dataset 3,16,varphi,11.776126123910744,11.487017226890364
D3_Poisson,D3,Dataset 3,16,alpha,1.0,1.0257355499422258
D3_Poisson,D3,Dataset 3,16,omega,0.660719861475577,0.6594734763171242
D3_Poisson,D3,Dataset 3,19,rho,0.4,0.385583167372459
D3_Poisson,D3,Dataset 3,19,lambda,3.4733769793156446,3.493025284812537
D3_Poisson,D3,Dataset 3,19,pi,0.5713516270092086,0.5605813376619638
D3_Poisson,D3,Dataset 3,19,varphi,11.722170262719471,11.616109302465626
D3_Poisson,D3,Dataset 3,19,alpha,1.0,0.9454559113803832
D3_Poisson,D3,Dataset 3,19,omega,0.6538742338278365,0.660567313384001
