SourceFolder,Scenario,Dataset,Rep,Parameter,true,estimate
D3_NB,D3,Dataset 3,13,gamma_z[1],2.0,2.0490056867143807
D3_NB,D3,Dataset 3,13,beta_nb[0],8.0,7.733894377371978
D3_NB,D3,Dataset 3,13,beta_nb[1],2.5,2.94680973382887
D3_NB,D3,Dataset 3,13,gamma_nb[0],-2.5,-2.740650273094326
D3_NB,D3,Dataset 3,13,gamma_nb[1],2.5,2.610984808333184
D3_NB,D3,Dataset 3,5,beta_z[0],6.6,6.567433430228498
D3_NB,D3,Dataset 3,5,beta_z[1],-2.1,-2.0635265990463023
D3_NB,D3,Dataset 3,5,gamma_z[0],-2.5,-2.996249177596439
D3_NB,D3,Dataset 3,5,gamma_z[1],2.0,2.235067735649116
D3_NB,D3,Dataset 3,5,beta_nb[0],8.0,8.074756941346543
D3_NB,D3,Dataset 3,5,beta_nb[1],2.5,2.373217147692502
D3_NB,D3,Dataset 3,5,gamma_nb[0],-2.5,-2.437491402618959
D3_NB,D3,Dataset 3,5,gamma_nb[1],2.5,2.5652735124130386
D3_NB,D3,Dataset 3,15,beta_z[0],6.6,6.69161774014134
D3_NB,D3,Dataset 3,15,beta_z[1],-2.1,-2.21831904035047
D3_NB,D3,Dataset 3,15,gamma_z[0],-2.5,-2.230330781647794
D3_NB,D3,Dataset 3,15,gamma_z[1],2.0,1.8942657015065645
D3_NB,D3,Dataset 3,15,beta_nb[0],8.0,7.900366065487164
D3_NB,D3,Dataset 3,15,beta_nb[1],2.5,2.545035680594605
D3_NB,D3,Dataset 3,15,gamma_nb[0],-2.5,-2.6313563131738724
D3_NB,D3,Dataset 3,15,gamma_nb[1],2.5,2.5396640570935096
D3_NB,D3,Dataset 3,18,beta_z[0],6.6,6.778928895957891
D3_NB,D3,Dataset 3,18,beta_z[1],-2.1,-2.188836517039713
D3_NB,D3,Dataset 3,18,gamma_z[0],-2.5,-2.6871130661335405
D3_NB,D3,Dataset 3,18,gamma_z[1],2.0,2.0505855378273146
D3_NB,D3,Dataset 3,18,beta_nb[0],8.0,8.441915090468331
D3_NB,D3,Dataset 3,18,beta_nb[1],2.5,2.4230896059245186
D3_NB,D3,Dataset 3,18,gamma_nb[0],-2.5,-2.324557242629877
D3_NB,D3,Dataset 3,18,gamma_nb[1],2.5,2.420281154221694
D3_NB,D3,Dataset 3,16,beta_z[0],6.6,6.634647805941105
D3_NB,D3,Dataset 3,16,beta_z[1],-2.1,-2.130188670470323
D3_NB,D3,Dataset 3,16,gamma_z[0],-2.5,-2.439858033426765
D3_NB,D3,Dataset 3,16,gamma_z[1],2.0,1.9524943526241216
D3_NB,D3,Dataset 3,16,beta_nb[0],8.0,7.948849860370425
D3_NB,D3,Dataset 3,16,beta_nb[1],2.5,2.3424584153293844
D3_NB,D3,Dataset 3,16,gamma_nb[0],-2.5,-2.648808185962656
D3_NB,D3,Dataset 3,16,gamma_nb[1],2.5,2.6254931799602392
D3_NB,D3,Dataset 3,19,beta_z[0],6.6,6.650345722334741
D3_NB,D3,Dataset 3,19,beta_z[1],-2.1,-2.120617955837021
D3_NB,D3,Dataset 3,19,gamma_z[0],-2.5,-2.4022767938330025
D3_NB,D3,Dataset 3,19,gamma_z[1],2.0,1.874333930823906
D3_NB,D3,Dataset 3,19,beta_nb[0],8.0,8.376997920441811
D3_NB,D3,Dataset 3,19,beta_nb[1],2.5,2.175552939145558
D3_NB,D3,Dataset 3,19,gamma_nb[0],-2.5,-2.3413196664146607
D3_NB,D3,Dataset 3,19,gamma_nb[1],2.5,2.403527739056232
D3_NB,D3,Dataset 3,17,beta_z[0],6.6,6.585313532382431
D3_NB,D3,Dataset 3,17,beta_z[1],-2.1,-2.1218569465544634
D3_NB,D3,Dataset 3,17,gamma_z[0],-2.5,-1.9164221302517843
D3_NB,D3,Dataset 3,17,gamma_z[1],2.0,1.760575409865308
D3_NB,D3,Dataset 3,17,beta_nb[0],8.0,8.332990589024048
D3_NB,D3,Dataset 3,17,beta_nb[1],2.5,2.240203116085328
D3_NB,D3,Dataset 3,17,gamma_nb[0],-2.5,-2.9514372283446275
D3_NB,D3,Dataset 3,17,gamma_nb[1],2.5,2.692730053385557
D3_P_plus_NB,D3,Dataset 3,7,beta_z[0],6.6,6.492624918145456
D3_P_plus_NB,D3,Dataset 3,7,beta_z[1],-2.1,-2.0483554939368003
D3_P_plus_NB,D3,Dataset 3,7,gamma_z[0],-2.5,-2.581596391078491
D3_P_plus_NB,D3,Dataset 3,7,gamma_z[1],2.0,1.963883646677592
D3_P_plus_NB,D3,Dataset 3,7,beta_nb[0],8.0,7.33768784988952
D3_P_plus_NB,D3,Dataset 3,7,beta_nb[1],2.5,3.30229912072866
D3_P_plus_NB,D3,Dataset 3,7,gamma_nb[0],-2.5,-2.3735929722270472
D3_P_plus_NB,D3,Dataset 3,7,gamma_nb[1],2.5,2.424833349001025
D3_P_plus_NB,D3,Dataset 3,4,beta_z[0],6.6,6.655173088667869
D3_P_plus_NB,D3,Dataset 3,4,beta_z[1],-2.1,-2.1572813175520817
D3_P_plus_NB,D3,Dataset 3,4,gamma_z[0],-2.5,-2.505098884561604
D3_P_plus_NB,D3,Dataset 3,4,gamma_z[1],2.0,2.0048825028907715
D3_P_plus_NB,D3,Dataset 3,4,beta_nb[0],8.0,8.511307488898403
D3_P_plus_NB,D3,Dataset 3,4,beta_nb[1],2.5,1.9372634783896203
D3_P_plus_NB,D3,Dataset 3,4,gamma_nb[0],-2.5,-2.3896268253292936
D3_P_plus_NB,D3,Dataset 3,4,gamma_nb[1],2.5,2.407395424323459
D3_P_plus_NB,D3,Dataset 3,6,beta_z[0],6.6,6.749682726978828
D3_P_plus_NB,D3,Dataset 3,6,beta_z[1],-2.1,-2.2370025488174528
D3_P_plus_NB,D3,Dataset 3,6,gamma_z[0],-2.5,-2.3305663222236173
D3_P_plus_NB,D3,Dataset 3,6,gamma_z[1],2.0,1.9897554573800968
D3_P_plus_NB,D3,Dataset 3,6,beta_nb[0],8.0,7.802450400644251
D3_P_plus_NB,D3,Dataset 3,6,beta_nb[1],2.5,2.5598556815581537
D3_P_plus_NB,D3,Dataset 3,6,gamma_nb[0],-2.5,-2.519655730255251
D3_P_plus_NB,D3,Dataset 3,6,gamma_nb[1],2.5,2.3761491055833552
D3_P_plus_NB,D3,Dataset 3,2,beta_z[0],6.6,6.432272771026613
D3_P_plus_NB,D3,Dataset 3,2,beta_z[1],-2.1,-2.0070300574873188
D3_P_plus_NB,D3,Dataset 3,2,gamma_z[0],-2.5,-2.531377755377173
D3_P_plus_NB,D3,Dataset 3,2,gamma_z[1],2.0,2.0101272313817207
D3_P_plus_NB,D3,Dataset 3,2,beta_nb[0],8.0,8.017511763907558
D3_P_plus_NB,D3,Dataset 3,2,beta_nb[1],2.5,2.5553080950213016
D3_P_plus_NB,D3,Dataset 3,2,gamma_nb[0],-2.5,-2.5084446071539936
D3_P_plus_NB,D3,Dataset 3,2,gamma_nb[1],2.5,2.57313621698629
D3_P_plus_NB,D3,Dataset 3,12,beta_z[0],6.6,6.504340113431651
D3_P_plus_NB,D3,Dataset 3,12,beta_z[1],-2.1,-2.023386360997959
D3_P_plus_NB,D3,Dataset 3,12,gamma_z[0],-2.5,-2.521212993152382
D3_P_plus_NB,D3,Dataset 3,12,gamma_z[1],2.0,1.9960497690452208
D3_P_plus_NB,D3,Dataset 3,12,beta_nb[0],8.0,8.048722529256972
D3_P_plus_NB,D3,Dataset 3,12,beta_nb[1],2.5,2.322977025986965
D3_P_plus_NB,D3,Dataset 3,12,gamma_nb[0],-2.5,-2.486819384822996
D3_P_plus_NB,D3,Dataset 3,12,gamma_nb[1],2.5,2.554506413643523
D3_P_plus_NB,D3,Dataset 3,5,beta_z[0],6.6,6.567433430228498
D3_P_plus_NB,D3,Dataset 3,5,beta_z[1],-2.1,-2.0635265990463023
D3_P_plus_NB,D3,Dataset 3,5,gamma_z[0],-2.5,-2.996249177596439
D3_P_plus_NB,D3,Dataset 3,5,gamma_z[1],2.0,2.235067735649116
D3_P_plus_NB,D3,Dataset 3,5,beta_nb[0],8.0,8.074756941346543
D3_P_plus_NB,D3,Dataset 3,5,beta_nb[1],2.5,2.373217147692502
D3_P_plus_NB,D3,Dataset 3,5,gamma_nb[0],-2.5,-2.437491402618959
D3_P_plus_NB,D3,Dataset 3,5,gamma_nb[1],2.5,2.5652735124130386
D3_P_plus_NB,D3,Dataset 3,1,beta_z[0],6.6,6.719436605045847
D3_P_plus_NB,D3,Dataset 3,1,beta_z[1],-2.1,-2.23983425185717
D3_P_plus_NB,D3,Dataset 3,1,gamma_z[0],-2.5,-2.528331002404523
D3_P_plus_NB,D3,Dataset 3,1,gamma_z[1],2.0,2.019296004579654
D3_P_plus_NB,D3,Dataset 3,1,beta_nb[0],8.0,8.073464718135638
D3_P_plus_NB,D3,Dataset 3,1,beta_nb[1],2.5,1.9577444104668584
D3_P_plus_NB,D3,Dataset 3,1,gamma_nb[0],-2.5,-2.3790532694525326
D3_P_plus_NB,D3,Dataset 3,1,gamma_nb[1],2.5,2.415670914902195
D3_P_plus_NB,D3,Dataset 3,13,beta_z[0],6.6,6.596422301369754
D3_P_plus_NB,D3,Dataset 3,13,beta_z[1],-2.1,-1.9961988149290903
D3_P_plus_NB,D3,Dataset 3,13,gamma_z[0],-2.5,-2.4468744410769374
D3_P_plus_NB,D3,Dataset 3,13,gamma_z[1],2.0,2.0490056867143807
D3_P_plus_NB,D3,Dataset 3,13,beta_nb[0],8.0,7.733894377371978
D3_P_plus_NB,D3,Dataset 3,13,beta_nb[1],2.5,2.94680973382887
D3_P_plus_NB,D3,Dataset 3,13,gamma_nb[0],-2.5,-2.740650273094326
D3_P_plus_NB,D3,Dataset 3,13,gamma_nb[1],2.5,2.610984808333184
D3_P_plus_NB,D3,Dataset 3,9,beta_z[0],6.6,6.54576724956971
D3_P_plus_NB,D3,Dataset 3,9,beta_z[1],-2.1,-2.0634263061615643
D3_P_plus_NB,D3,Dataset 3,9,gamma_z[0],-2.5,-2.0583575642185807
D3_P_plus_NB,D3,Dataset 3,9,gamma_z[1],2.0,1.8237537199940017
D3_P_plus_NB,D3,Dataset 3,9,beta_nb[0],8.0,8.457707849445033
D3_P_plus_NB,D3,Dataset 3,9,beta_nb[1],2.5,1.658021429774698
D3_P_plus_NB,D3,Dataset 3,9,gamma_nb[0],-2.5,-2.7899972353829194
D3_P_plus_NB,D3,Dataset 3,9,gamma_nb[1],2.5,2.598938002984621
D3_P_plus_NB,D3,Dataset 3,11,beta_z[0],6.6,6.750020290893797
D3_P_plus_NB,D3,Dataset 3,11,beta_z[1],-2.1,-2.249271449850802
D3_P_plus_NB,D3,Dataset 3,11,gamma_z[0],-2.5,-2.6314033949015827
D3_P_plus_NB,D3,Dataset 3,11,gamma_z[1],2.0,1.996098483926649
D3_P_plus_NB,D3,Dataset 3,11,beta_nb[0],8.0,8.181392633998371
D3_P_plus_NB,D3,Dataset 3,11,beta_nb[1],2.5,2.9465333773141675
D3_P_plus_NB,D3,Dataset 3,11,gamma_nb[0],-2.5,-2.543742848705782
D3_P_plus_NB,D3,Dataset 3,11,gamma_nb[1],2.5,2.6054296585015657
D3_P_plus_NB,D3,Dataset 3,3,beta_z[0],6.6,6.806472115202941
D3_P_plus_NB,D3,Dataset 3,3,beta_z[1],-2.1,-2.199375189289572
D3_P_plus_NB,D3,Dataset 3,3,gamma_z[0],-2.5,-2.2217398350045574
D3_P_plus_NB,D3,Dataset 3,3,gamma_z[1],2.0,1.888384944618
D3_P_plus_NB,D3,Dataset 3,3,beta_nb[0],8.0,7.904237412877701
D3_P_plus_NB,D3,Dataset 3,3,beta_nb[1],2.5,2.907420016692986
D3_P_plus_NB,D3,Dataset 3,3,gamma_nb[0],-2.5,-2.7554491496404347
D3_P_plus_NB,D3,Dataset 3,3,gamma_nb[1],2.5,2.5974731593254266
D3_P_plus_NB,D3,Dataset 3,0,beta_z[0],6.6,6.619781229917143
D3_P_plus_NB,D3,Dataset 3,0,beta_z[1],-2.1,-2.1122768990051117
D3_P_plus_NB,D3,Dataset 3,0,gamma_z[0],-2.5,-2.256488216114785
D3_P_plus_NB,D3,Dataset 3,0,gamma_z[1],2.0,1.865640375878573
D3_P_plus_NB,D3,Dataset 3,0,beta_nb[0],8.0,8.450455125247517
D3_P_plus_NB,D3,Dataset 3,0,beta_nb[1],2.5,2.249018738513226
D3_P_plus_NB,D3,Dataset 3,0,gamma_nb[0],-2.5,-2.518685538720862
D3_P_plus_NB,D3,Dataset 3,0,gamma_nb[1],2.5,2.520464737237156
D3_P_plus_NB,D3,Dataset 3,10,beta_z[0],6.6,6.617944132383304
D3_P_plus_NB,D3,Dataset 3,10,beta_z[1],-2.1,-2.05215585727263
D3_P_plus_NB,D3,Dataset 3,10,gamma_z[0],-2.5,-2.2181313054399965
D3_P_plus_NB,D3,Dataset 3,10,gamma_z[1],2.0,1.9753561379077376
D3_P_plus_NB,D3,Dataset 3,10,beta_nb[0],8.0,8.464591445173648
D3_P_plus_NB,D3,Dataset 3,10,beta_nb[1],2.5,1.4216558116092686
D3_P_plus_NB,D3,Dataset 3,10,gamma_nb[0],-2.5,-2.657931728222476
D3_P_plus_NB,D3,Dataset 3,10,gamma_nb[1],2.5,2.520670543370053
D3_P_plus_NB,D3,Dataset 3,8,beta_z[0],6.6,6.266898750566648
D3_P_plus_NB,D3,Dataset 3,8,beta_z[1],-2.1,-1.9460064002723316
D3_P_plus_NB,D3,Dataset 3,8,gamma_z[0],-2.5,-3.523919406631249
D3_P_plus_NB,D3,Dataset 3,8,gamma_z[1],2.0,2.381830415585467
D3_P_plus_NB,D3,Dataset 3,8,beta_nb[0],8.0,8.485481441595706
D3_P_plus_NB,D3,Dataset 3,8,beta_nb[1],2.5,2.3577474212790315
D3_P_plus_NB,D3,Dataset 3,8,gamma_nb[0],-2.5,-2.072105254503012
D3_P_plus_NB,D3,Dataset 3,8,gamma_nb[1],2.5,2.341080138323146
D3_P_plus_NB,D3,Dataset 3,14,beta_z[0],6.6,6.516926161978754
D3_P_plus_NB,D3,Dataset 3,14,beta_z[1],-2.1,-2.0822994445432603
D3_P_plus_NB,D3,Dataset 3,14,gamma_z[0],-2.5,-2.227029634409832
D3_P_plus_NB,D3,Dataset 3,14,gamma_z[1],2.0,1.9170065783949588
D3_P_plus_NB,D3,Dataset 3,14,beta_nb[0],8.0,8.066502404832876
D3_P_plus_NB,D3,Dataset 3,14,beta_nb[1],2.5,2.9532646661739506
D3_P_plus_NB,D3,Dataset 3,14,gamma_nb[0],-2.5,-2.6128667634028404
D3_P_plus_NB,D3,Dataset 3,14,gamma_nb[1],2.5,2.549990167082223
D3_P_plus_NB,D3,Dataset 3,18,beta_z[0],6.6,6.778928895957891
D3_P_plus_NB,D3,Dataset 3,18,beta_z[1],-2.1,-2.188836517039713
D3_P_plus_NB,D3,Dataset 3,18,gamma_z[0],-2.5,-2.6871130661335405
D3_P_plus_NB,D3,Dataset 3,18,gamma_z[1],2.0,2.0505855378273146
D3_P_plus_NB,D3,Dataset 3,18,beta_nb[0],8.0,8.441915090468331
D3_P_plus_NB,D3,Dataset 3,18,beta_nb[1],2.5,2.4230896059245186
D3_P_plus_NB,D3,Dataset 3,18,gamma_nb[0],-2.5,-2.324557242629877
D3_P_plus_NB,D3,Dataset 3,18,gamma_nb[1],2.5,2.420281154221694
D3_P_plus_NB,D3,Dataset 3,15,beta_z[0],6.6,6.69161774014134
D3_P_plus_NB,D3,Dataset 3,15,beta_z[1],-2.1,-2.21831904035047
D3_P_plus_NB,D3,Dataset 3,15,gamma_z[0],-2.5,-2.230330781647794
D3_P_plus_NB,D3,Dataset 3,15,gamma_z[1],2.0,1.8942657015065645
D3_P_plus_NB,D3,Dataset 3,15,beta_nb[0],8.0,7.900366065487164
D3_P_plus_NB,D3,Dataset 3,15,beta_nb[1],2.5,2.545035680594605
D3_P_plus_NB,D3,Dataset 3,15,gamma_nb[0],-2.5,-2.6313563131738724
D3_P_plus_NB,D3,Dataset 3,15,gamma_nb[1],2.5,2.5396640570935096
D3_P_plus_NB,D3,Dataset 3,16,beta_z[0],6.6,6.634647805941105
D3_P_plus_NB,D3,Dataset 3,16,beta_z[1],-2.1,-2.130188670470323
D3_P_plus_NB,D3,Dataset 3,16,gamma_z[0],-2.5,-2.439858033426765
D3_P_plus_NB,D3,Dataset 3,16,gamma_z[1],2.0,1.9524943526241216
D3_P_plus_NB,D3,Dataset 3,16,beta_nb[0],8.0,7.948849860370425
D3_P_plus_NB,D3,Dataset 3,16,beta_nb[1],2.5,2.3424584153293844
D3_P_plus_NB,D3,Dataset 3,16,gamma_nb[0],-2.5,-2.648808185962656
D3_P_plus_NB,D3,Dataset 3,16,gamma_nb[1],2.5,2.6254931799602392
D3_P_plus_NB,D3,Dataset 3,19,beta_z[0],6.6,6.650345722334741
D3_P_plus_NB,D3,Dataset 3,19,beta_z[1],-2.1,-2.120617955837021
D3_P_plus_NB,D3,Dataset 3,19,gamma_z[0],-2.5,-2.4022767938330025
D3_P_plus_NB,D3,Dataset 3,19,gamma_z[1],2.0,1.874333930823906
D3_P_plus_NB,D3,Dataset 3,19,beta_nb[0],8.0,8.376997920441811
D3_P_plus_NB,D3,Dataset 3,19,beta_nb[1],2.5,2.175552939145558
D3_P_plus_NB,D3,Dataset 3,19,gamma_nb[0],-2.5,-2.3413196664146607
D3_P_plus_NB,D3,Dataset 3,19,gamma_nb[1],2.5,2.403527739056232
D3_P_plus_NB,D3,Dataset 3,17,beta_z[0],6.6,6.585313532382431
D3_P_plus_NB,D3,Dataset 3,17,beta_z[1],-2.1,-2.1218569465544634
D3_P_plus_NB,D3,Dataset 3,17,gamma_z[0],-2.5,-1.9164221302517843
D3_P_plus_NB,D3,Dataset 3,17,gamma_z[1],2.0,1.760575409865308
D3_P_plus_NB,D3,Dataset 3,17,beta_nb[0],8.0,8.332990589024048
D3_P_plus_NB,D3,Dataset 3,17,beta_nb[1],2.5,2.240203116085328
D3_P_plus_NB,D3,Dataset 3,17,gamma_nb[0],-2.5,-2.9514372283446275
D3_P_plus_NB,D3,Dataset 3,17,gamma_nb[1],2.5,2.692730053385557
D3_Poisson,D3,Dataset 3,6,beta_z[0],6.6,6.749682726978828
D3_Poisson,D3,Dataset 3,6,beta_z[1],-2.1,-2.2370025488174528
D3_Poisson,D3,Dataset 3,6,gamma_z[0],-2.5,-2.3305663222236173
D3_Poisson,D3,Dataset 3,6,gamma_z[1],2.0,1.9897554573800968
D3_Poisson,D3,Dataset 3,6,beta_nb[0],8.0,7.802450400644251
D3_Poisson,D3,Dataset 3,6,beta_nb[1],2.5,2.5598556815581537
D3_Poisson,D3,Dataset 3,6,gamma_nb[0],-2.5,-2.519655730255251
D3_Poisson,D3,Dataset 3,6,gamma_nb[1],2.5,2.3761491055833552
D3_Poisson,D3,Dataset 3,1,beta_z[0],6.6,6.719436605045847
D3_Poisson,D3,Dataset 3,1,beta_z[1],-2.1,-2.23983425185717
D3_Poisson,D3,Dataset 3,1,gamma_z[0],-2.5,-2.528331002404523
D3_Poisson,D3,Dataset 3,1,gamma_z[1],2.0,2.019296004579654
D3_Poisson,D3,Dataset 3,1,beta_nb[0],8.0,8.073464718135638
D3_Poisson,D3,Dataset 3,1,beta_nb[1],2.5,1.9577444104668584
D3_Poisson,D3,Dataset 3,1,gamma_nb[0],-2.5,-2.3790532694525326
D3_Poisson,D3,Dataset 3,1,gamma_nb[1],2.5,2.415670914902195
D3_Poisson,D3,Dataset 3,11,beta_z[0],6.6,6.750020290893797
D3_Poisson,D3,Dataset 3,11,beta_z[1],-2.1,-2.249271449850802
D3_Poisson,D3,Dataset 3,11,gamma_z[0],-2.5,-2.6314033949015827
D3_Poisson,D3,Dataset 3,11,gamma_z[1],2.0,1.996098483926649
D3_Poisson,D3,Dataset 3,11,beta_nb[0],8.0,8.181392633998371
D3_Poisson,D3,Dataset 3,11,beta_nb[1],2.5,2.9465333773141675
D3_Poisson,D3,Dataset 3,11,gamma_nb[0],-2.5,-2.543742848705782
D3_Poisson,D3,Dataset 3,11,gamma_nb[1],2.5,2.6054296585015657
D3_Poisson,D3,Dataset 3,14,beta_z[0],6.6,6.516926161978754
D3_Poisson,D3,Dataset 3,14,beta_z[1],-2.1,-2.0822994445432603
D3_Poisson,D3,Dataset 3,14,gamma_z[0],-2.5,-2.227029634409832
D3_Poisson,D3,Dataset 3,14,gamma_z[1],2.0,1.9170065783949588
D3_Poisson,D3,Dataset 3,14,beta_nb[0],8.0,8.066502404832876
D3_Poisson,D3,Dataset 3,14,beta_nb[1],2.5,2.9532646661739506
D3_Poisson,D3,Dataset 3,14,gamma_nb[0],-2.5,-2.6128667634028404
D3_Poisson,D3,Dataset 3,14,gamma_nb[1],2.5,2.549990167082223
D3_Poisson,D3,Dataset 3,9,beta_z[0],6.6,6.54576724956971
D3_Poisson,D3,Dataset 3,9,beta_z[1],-2.1,-2.0634263061615643
D3_Poisson,D3,Dataset 3,9,gamma_z[0],-2.5,-2.0583575642185807
D3_Poisson,D3,Dataset 3,9,gamma_z[1],2.0,1.8237537199940017
D3_Poisson,D3,Dataset 3,9,beta_nb[0],8.0,8.457707849445033
D3_Poisson,D3,Dataset 3,9,beta_nb[1],2.5,1.658021429774698
D3_Poisson,D3,Dataset 3,9,gamma_nb[0],-2.5,-2.7899972353829194
D3_Poisson,D3,Dataset 3,9,gamma_nb[1],2.5,2.598938002984621
D3_Poisson,D3,Dataset 3,3,beta_z[0],6.6,6.806472115202941
D3_Poisson,D3,Dataset 3,3,beta_z[1],-2.1,-2.199375189289572
D3_Poisson,D3,Dataset 3,3,gamma_z[0],-2.5,-2.2217398350045574
D3_Poisson,D3,Dataset 3,3,gamma_z[1],2.0,1.888384944618
D3_Poisson,D3,Dataset 3,3,beta_nb[0],8.0,7.904237412877701
D3_Poisson,D3,Dataset 3,3,beta_nb[1],2.5,2.907420016692986
D3_Poisson,D3,Dataset 3,3,gamma_nb[0],-2.5,-2.7554491496404347
D3_Poisson,D3,Dataset 3,3,gamma_nb[1],2.5,2.5974731593254266
D3_Poisson,D3,Dataset 3,10,beta_z[0],6.6,6.617944132383304
D3_Poisson,D3,Dataset 3,10,beta_z[1],-2.1,-2.05215585727263
D3_Poisson,D3,Dataset 3,10,gamma_z[0],-2.5,-2.2181313054399965
D3_Poisson,D3,Dataset 3,10,gamma_z[1],2.0,1.9753561379077376
D3_Poisson,D3,Dataset 3,10,beta_nb[0],8.0,8.464591445173648
D3_Poisson,D3,Dataset 3,10,beta_nb[1],2.5,1.4216558116092686
D3_Poisson,D3,Dataset 3,10,gamma_nb[0],-2.5,-2.657931728222476
D3_Poisson,D3,Dataset 3,10,gamma_nb[1],2.5,2.520670543370053
D3_Poisson,D3,Dataset 3,5,beta_z[0],6.6,6.567433430228498
D3_Poisson,D3,Dataset 3,5,beta_z[1],-2.1,-2.0635265990463023
D3_Poisson,D3,Dataset 3,5,gamma_z[0],-2.5,-2.996249177596439
D3_Poisson,D3,Dataset 3,5,gamma_z[1],2.0,2.235067735649116
D3_Poisson,D3,Dataset 3,5,beta_nb[0],8.0,8.074756941346543
D3_Poisson,D3,Dataset 3,5,beta_nb[1],2.5,2.373217147692502
D3_Poisson,D3,Dataset 3,5,gamma_nb[0],-2.5,-2.437491402618959
D3_Poisson,D3,Dataset 3,5,gamma_nb[1],2.5,2.5652735124130386
D3_Poisson,D3,Dataset 3,0,beta_z[0],6.6,6.619781229917143
D3_Poisson,D3,Dataset 3,0,beta_z[1],-2.1,-2.1122768990051117
D3_Poisson,D3,Dataset 3,0,gamma_z[0],-2.5,-2.256488216114785
D3_Poisson,D3,Dataset 3,0,gamma_z[1],2.0,1.865640375878573
D3_Poisson,D3,Dataset 3,0,beta_nb[0],8.0,8.450455125247517
D3_Poisson,D3,Dataset 3,0,beta_nb[1],2.5,2.249018738513226
D3_Poisson,D3,Dataset 3,0,gamma_nb[0],-2.5,-2.518685538720862
D3_Poisson,D3,Dataset 3,0,gamma_nb[1],2.5,2.520464737237156
D3_Poisson,D3,Dataset 3,8,beta_z[0],6.6,6.266898750566648
D3_Poisson,D3,Dataset 3,8,beta_z[1],-2.1,-1.9460064002723316
D3_Poisson,D3,Dataset 3,8,gamma_z[0],-2.5,-3.523919406631249
D3_Poisson,D3,Dataset 3,8,gamma_z[1],2.0,2.381830415585467
D3_Poisson,D3,Dataset 3,8,beta_nb[0],8.0,8.485481441595706
D3_Poisson,D3,Dataset 3,8,beta_nb[1],2.5,2.3577474212790315
D3_Poisson,D3,Dataset 3,8,gamma_nb[0],-2.5,-2.072105254503012
D3_Poisson,D3,Dataset 3,8,gamma_nb[1],2.5,2.341080138323146
D3_Poisson,D3,Dataset 3,13,beta_z[0],6.6,6.596422301369754
D3_Poisson,D3,Dataset 3,13,beta_z[1],-2.1,-1.9961988149290903
D3_Poisson,D3,Dataset 3,13,gamma_z[0],-2.5,-2.4468744410769374
D3_Poisson,D3,Dataset 3,13,gamma_z[1],2.0,2.0490056867143807
D3_Poisson,D3,Dataset 3,13,beta_nb[0],8.0,7.733894377371978
D3_Poisson,D3,Dataset 3,13,beta_nb[1],2.5,2.94680973382887
D3_Poisson,D3,Dataset 3,13,gamma_nb[0],-2.5,-2.740650273094326
D3_Poisson,D3,Dataset 3,13,gamma_nb[1],2.5,2.610984808333184
D3_Poisson,D3,Dataset 3,4,beta_z[0],6.6,6.655173088667869
D3_Poisson,D3,Dataset 3,4,beta_z[1],-2.1,-2.1572813175520817
D3_Poisson,D3,Dataset 3,4,gamma_z[0],-2.5,-2.505098884561604
D3_Poisson,D3,Dataset 3,4,gamma_z[1],2.0,2.0048825028907715
D3_Poisson,D3,Dataset 3,4,beta_nb[0],8.0,8.511307488898403
D3_Poisson,D3,Dataset 3,4,beta_nb[1],2.5,1.9372634783896203
D3_Poisson,D3,Dataset 3,4,gamma_nb[0],-2.5,-2.3896268253292936
D3_Poisson,D3,Dataset 3,4,gamma_nb[1],2.5,2.407395424323459
D3_Poisson,D3,Dataset 3,12,beta_z[0],6.6,6.504340113431651
D3_Poisson,D3,Dataset 3,12,beta_z[1],-2.1,-2.023386360997959
D3_Poisson,D3,Dataset 3,12,gamma_z[0],-2.5,-2.521212993152382
D3_Poisson,D3,Dataset 3,12,gamma_z[1],2.0,1.9960497690452208
D3_Poisson,D3,Dataset 3,12,beta_nb[0],8.0,8.048722529256972
D3_Poisson,D3,Dataset 3,12,beta_nb[1],2.5,2.322977025986965
D3_Poisson,D3,Dataset 3,12,gamma_nb[0],-2.5,-2.486819384822996
D3_Poisson,D3,Dataset 3,12,gamma_nb[1],2.5,2.554506413643523
D3_Poisson,D3,Dataset 3,7,beta_z[0],6.6,6.492624918145456
D3_Poisson,D3,Dataset 3,7,beta_z[1],-2.1,-2.0483554939368003
D3_Poisson,D3,Dataset 3,7,gamma_z[0],-2.5,-2.581596391078491
D3_Poisson,D3,Dataset 3,7,gamma_z[1],2.0,1.963883646677592
D3_Poisson,D3,Dataset 3,7,beta_nb[0],8.0,7.33768784988952
D3_Poisson,D3,Dataset 3,7,beta_nb[1],2.5,3.30229912072866
D3_Poisson,D3,Dataset 3,7,gamma_nb[0],-2.5,-2.3735929722270472
D3_Poisson,D3,Dataset 3,7,gamma_nb[1],2.5,2.424833349001025
D3_Poisson,D3,Dataset 3,2,beta_z[0],6.6,6.432272771026613
D3_Poisson,D3,Dataset 3,2,beta_z[1],-2.1,-2.0070300574873188
D3_Poisson,D3,Dataset 3,2,gamma_z[0],-2.5,-2.531377755377173
D3_Poisson,D3,Dataset 3,2,gamma_z[1],2.0,2.0101272313817207
D3_Poisson,D3,Dataset 3,2,beta_nb[0],8.0,8.017511763907558
