Scenario,Dataset,Rep,RestrictedModel,FullModel,RestrictedLogLik,FullLogLik,LRT,df,boundary_dim,p_value,reject,method
D1,Dataset 1,29,NB,ZIP--ZINB,-46534.234009989406,-44606.35970993705,3855.7486001047073,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,29,P+NB,ZIP--ZINB,-45252.48237820722,-44606.35970993705,1292.2453365403344,nan,2,6.445840090983274e-282,True,chi-bar² heuristic; k=2
D1,Dataset 1,29,ZIP,ZIP--ZINB,-70457.30895841045,-44606.35970993705,51701.898496946786,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,29,ZINB,ZIP--ZINB,-45768.7204551617,-44606.35970993705,2324.721490449301,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,29,Z+P+NB,ZIP--ZINB,-44676.179889739935,-44606.35970993705,139.6403596057644,2,0,4.758621759214753e-31,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,24,Poisson,ZIP--ZINB,-99203.52932167581,-44681.481143278696,109044.09635679424,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,24,NB,ZIP--ZINB,-46640.85374289004,-44681.481143278696,3918.745199222685,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,24,P+NB,ZIP--ZINB,-45304.86567119704,-44681.481143278696,1246.7690558366885,nan,2,4.8379474916963276e-272,True,chi-bar² heuristic; k=2
D1,Dataset 1,24,ZIP,ZIP--ZINB,-71820.04081080267,-44681.481143278696,54277.11933504796,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,24,ZINB,ZIP--ZINB,-45915.89775956907,-44681.481143278696,2468.8332325807423,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,24,Z+P+NB,ZIP--ZINB,-44753.52176428123,-44681.481143278696,144.08124200506427,2,0,5.166016937294399e-32,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,22,Poisson,ZIP--ZINB,-97338.95983192939,-44341.87840945391,105994.16284495096,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,22,NB,ZIP--ZINB,-46255.84327520094,-44341.87840945391,3827.929731494063,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,22,P+NB,ZIP--ZINB,-44932.552306245365,-44341.87840945391,1181.3477935829142,nan,2,7.784292791129244e-258,True,chi-bar² heuristic; k=2
D1,Dataset 1,22,ZIP,ZIP--ZINB,-70153.79753842558,-44341.87840945391,51623.83825794335,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,22,ZINB,ZIP--ZINB,-45530.98729840711,-44341.87840945391,2378.2177779064077,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,22,Z+P+NB,ZIP--ZINB,-44414.389920418245,-44341.87840945391,145.023021928675,2,0,3.2259000980334953e-32,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,30,Poisson,ZIP--ZINB,-99265.9093845803,-44668.9197685426,109193.9792320754,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,30,NB,ZIP--ZINB,-46687.14473399138,-44668.9197685426,4036.4499308975646,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,30,P+NB,ZIP--ZINB,-45261.744869006485,-44668.9197685426,1185.6502009277756,nan,2,9.05583229881659e-259,True,chi-bar² heuristic; k=2
D1,Dataset 1,30,ZIP,ZIP--ZINB,-72066.737171488,-44668.9197685426,54795.634805890804,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,30,ZINB,ZIP--ZINB,-45958.164987195945,-44668.9197685426,2578.4904373066965,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,30,Z+P+NB,ZIP--ZINB,-44729.210120935706,-44668.9197685426,120.58070478621812,2,0,6.549869447244829e-27,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,33,Poisson,ZIP--ZINB,-98616.48809762341,-44325.34296188424,108582.29027147834,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,33,NB,ZIP--ZINB,-46383.83065759138,-44325.34296188424,4116.975391414278,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,33,P+NB,ZIP--ZINB,-44976.63949040693,-44325.34296188424,1302.5930570453784,nan,2,3.6494487031560367e-284,True,chi-bar² heuristic; k=2
D1,Dataset 1,33,ZIP,ZIP--ZINB,-70504.40080346167,-44325.34296188424,52358.11568315486,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,33,ZINB,ZIP--ZINB,-45602.01524922355,-44325.34296188424,2553.3445746786165,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,33,Z+P+NB,ZIP--ZINB,-44395.39211957135,-44325.34296188424,140.0983153742127,2,0,3.7847513670490182e-31,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,34,Poisson,ZIP--ZINB,-97901.1613252304,-44386.69705444064,107028.9285415795,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,34,NB,ZIP--ZINB,-46296.74289052135,-44386.69705444064,3820.0916721614194,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,34,P+NB,ZIP--ZINB,-44979.1758364072,-44386.69705444064,1184.957563933116,nan,2,1.2803779629759675e-258,True,chi-bar² heuristic; k=2
D1,Dataset 1,34,ZIP,ZIP--ZINB,-70388.42943135937,-44386.69705444064,52003.464753837456,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,34,ZINB,ZIP--ZINB,-45539.77161671926,-44386.69705444064,2306.1491245572397,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,34,Z+P+NB,ZIP--ZINB,-44443.41076017816,-44386.69705444064,113.42741147502966,2,0,2.3418040346996506e-25,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,35,Poisson,ZIP--ZINB,-99141.96685025701,-44551.44406123189,109181.04557805025,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,35,NB,ZIP--ZINB,-46526.31839316585,-44551.44406123189,3949.7486638679256,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,35,P+NB,ZIP--ZINB,-45175.30943512182,-44551.44406123189,1247.7307477798604,nan,2,2.991060359352541e-272,True,chi-bar² heuristic; k=2
D1,Dataset 1,35,ZIP,ZIP--ZINB,-71188.2012775216,-44551.44406123189,53273.514432579424,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,35,ZINB,ZIP--ZINB,-45761.995306528246,-44551.44406123189,2421.102490592719,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,35,Z+P+NB,ZIP--ZINB,-44607.00484894542,-44551.44406123189,111.121575427067,2,0,7.417481739137359e-25,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,32,Poisson,ZIP--ZINB,-98523.81972609565,-44223.11186018618,108601.41573181894,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,32,NB,ZIP--ZINB,-46241.22267665032,-44223.11186018618,4036.221632928282,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,32,P+NB,ZIP--ZINB,-44891.04175313711,-44223.11186018618,1335.8597859018628,nan,2,2.1788077763507175e-291,True,chi-bar² heuristic; k=2
D1,Dataset 1,32,ZIP,ZIP--ZINB,-70109.55013263146,-44223.11186018618,51772.87654489055,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,32,ZINB,ZIP--ZINB,-45416.596844302214,-44223.11186018618,2386.9699682320643,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,32,Z+P+NB,ZIP--ZINB,-44276.91018630746,-44223.11186018618,107.59665224255878,2,0,4.321990718484784e-24,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,37,Poisson,ZIP--ZINB,-96739.69308886495,-44744.09909808749,103991.18798155492,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,37,NB,ZIP--ZINB,-46705.514292971406,-44744.09909808749,3922.830389767827,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,37,P+NB,ZIP--ZINB,-45382.53855127217,-44744.09909808749,1276.8789063693548,nan,2,1.4001285643198925e-278,True,chi-bar² heuristic; k=2
D1,Dataset 1,37,ZIP,ZIP--ZINB,-70006.5525980956,-44744.09909808749,50524.90700001622,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,37,ZINB,ZIP--ZINB,-45941.28990261287,-44744.09909808749,2394.3816090507607,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,37,Z+P+NB,ZIP--ZINB,-44819.99576928021,-44744.09909808749,151.79334238544106,2,0,1.0926838046543076e-33,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,31,Poisson,ZIP--ZINB,-99354.01869454948,-44638.096290513655,109431.84480807165,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,31,NB,ZIP--ZINB,-46657.64285180018,-44638.096290513655,4039.0931225730455,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,31,P+NB,ZIP--ZINB,-45295.1706891067,-44638.096290513655,1314.1487971860915,nan,2,1.1294039976441278e-286,True,chi-bar² heuristic; k=2
D1,Dataset 1,31,ZIP,ZIP--ZINB,-71440.30166606209,-44638.096290513655,53604.410751096875,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,31,ZINB,ZIP--ZINB,-45898.74062379972,-44638.096290513655,2521.2886665721308,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,31,Z+P+NB,ZIP--ZINB,-44714.84604771539,-44638.096290513655,153.4995144034765,2,0,4.655903387280459e-34,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,36,Poisson,ZIP--ZINB,-99636.29037672008,-44559.88585448208,110152.80904447599,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,36,NB,ZIP--ZINB,-46543.16528539891,-44559.88585448208,3966.558861833648,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,36,P+NB,ZIP--ZINB,-45191.993174615054,-44559.88585448208,1264.2146402659419,nan,2,7.875368639257598e-276,True,chi-bar² heuristic; k=2
D1,Dataset 1,36,ZIP,ZIP--ZINB,-71356.83250016693,-44559.88585448208,53593.89329136969,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,36,ZINB,ZIP--ZINB,-45787.579104113946,-44559.88585448208,2455.3864992637245,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,36,Z+P+NB,ZIP--ZINB,-44601.32927796734,-44559.88585448208,82.8868469705194,2,0,1.0031130240599191e-18,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,42,Poisson,ZIP--ZINB,-96124.95134063606,-44598.59791769348,103052.70684588517,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,42,NB,ZIP--ZINB,-46644.246007943075,-44598.59791769348,4091.2961804991937,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,42,P+NB,ZIP--ZINB,-45255.56085521073,-44598.59791769348,1313.9258750345034,nan,2,1.262576787698162e-286,True,chi-bar² heuristic; k=2
D1,Dataset 1,42,ZIP,ZIP--ZINB,-68873.20478635767,-44598.59791769348,48549.21373732839,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,42,ZINB,ZIP--ZINB,-45834.70134787826,-44598.59791769348,2472.206860369566,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,42,Z+P+NB,ZIP--ZINB,-44649.2738218838,-44598.59791769348,101.35180838064116,2,0,9.811478232772168e-23,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,38,Poisson,ZIP--ZINB,-98616.93305150821,-44339.22490069297,108555.41630163048,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,38,NB,ZIP--ZINB,-46263.392982984195,-44339.22490069297,3848.336164582448,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,38,P+NB,ZIP--ZINB,-44936.19363679087,-44339.22490069297,1193.937472195801,nan,2,1.4364931747171575e-260,True,chi-bar² heuristic; k=2
D1,Dataset 1,38,ZIP,ZIP--ZINB,-70816.71064345073,-44339.22490069297,52954.97148551552,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,38,ZINB,ZIP--ZINB,-45490.16831275953,-44339.22490069297,2301.886824133122,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,38,Z+P+NB,ZIP--ZINB,-44372.987038527244,-44339.22490069297,67.52427566854749,2,0,2.174151689484816e-15,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,39,Poisson,ZIP--ZINB,-100614.6435108959,-45124.454528372735,110980.37796504633,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,39,NB,ZIP--ZINB,-47057.08990047755,-45124.454528372735,3865.270744209629,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,39,P+NB,ZIP--ZINB,-45764.15770990234,-45124.454528372735,1279.4063630592136,nan,2,3.9565746478765285e-279,True,chi-bar² heuristic; k=2
D1,Dataset 1,39,ZIP,ZIP--ZINB,-72613.50023628873,-45124.454528372735,54978.091415831994,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,39,ZINB,ZIP--ZINB,-46312.219389484235,-45124.454528372735,2375.529722223,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,39,Z+P+NB,ZIP--ZINB,-45190.95628689496,-45124.454528372735,133.0035170444462,2,0,1.3141751081346535e-29,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,40,Poisson,ZIP--ZINB,-102844.2197694444,-44594.140852467186,116500.15783395444,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,40,NB,ZIP--ZINB,-46590.06284006912,-44594.140852467186,3991.8439752038685,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,40,P+NB,ZIP--ZINB,-45275.65413780917,-44594.140852467186,1363.026570683971,nan,2,2.7469132579664518e-297,True,chi-bar² heuristic; k=2
D1,Dataset 1,40,ZIP,ZIP--ZINB,-73085.15339553126,-44594.140852467186,56982.02508612815,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,40,ZINB,ZIP--ZINB,-45811.172700878786,-44594.140852467186,2434.0636968231993,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,40,Z+P+NB,ZIP--ZINB,-44678.61098960043,-44594.140852467186,168.94027426648245,2,0,2.0657870824857198e-37,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,41,Poisson,ZIP--ZINB,-98160.36579688003,-44697.83363684121,106925.06432007762,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,41,NB,ZIP--ZINB,-46708.77098099474,-44697.83363684121,4021.874688307056,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,41,P+NB,ZIP--ZINB,-45343.68707606188,-44697.83363684121,1291.7068784413277,nan,2,8.437388683976484e-282,True,chi-bar² heuristic; k=2
D1,Dataset 1,41,ZIP,ZIP--ZINB,-70720.43479024807,-44697.83363684121,52045.202306813706,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,41,ZINB,ZIP--ZINB,-45938.887938259504,-44697.83363684121,2482.1086028365826,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,41,Z+P+NB,ZIP--ZINB,-44759.707456757766,-44697.83363684121,123.7476398331055,2,0,1.3444400333563566e-27,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,43,Poisson,ZIP--ZINB,-97062.24250878087,-44716.42891927912,104691.6271790035,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,43,NB,ZIP--ZINB,-46722.598877515484,-44716.42891927912,4012.3399164727307,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,43,P+NB,ZIP--ZINB,-45372.39808026262,-44716.42891927912,1311.938321966998,nan,2,3.4108553405191533e-286,True,chi-bar² heuristic; k=2
D1,Dataset 1,43,ZIP,ZIP--ZINB,-69694.58026569024,-44716.42891927912,49956.30269282224,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,43,ZINB,ZIP--ZINB,-45940.23661866877,-44716.42891927912,2447.6153987793077,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,43,Z+P+NB,ZIP--ZINB,-44803.089204992546,-44716.42891927912,173.32057142685517,2,0,2.3116182498874232e-38,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,44,Poisson,ZIP--ZINB,-97933.3002940174,-44608.840768502756,106648.9190510293,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,44,NB,ZIP--ZINB,-46625.248676271265,-44608.840768502756,4032.8158155370184,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,44,P+NB,ZIP--ZINB,-45300.534379098084,-44608.840768502756,1383.3872211906564,nan,2,1.0410059731907012e-301,True,chi-bar² heuristic; k=2
D1,Dataset 1,44,ZIP,ZIP--ZINB,-70634.06304287804,-44608.840768502756,52050.44454875057,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,44,ZINB,ZIP--ZINB,-45827.728016736975,-44608.840768502756,2437.774496468439,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,44,Z+P+NB,ZIP--ZINB,-44682.75121287084,-44608.840768502756,147.82088873616885,2,0,7.963460971056803e-33,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,47,Poisson,ZIP--ZINB,-97864.42458826132,-44707.46620708514,106313.91676235235,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,47,NB,ZIP--ZINB,-46712.052242190635,-44707.46620708514,4009.1720702109887,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,47,P+NB,ZIP--ZINB,-45298.41664843145,-44707.46620708514,1181.9008826926147,nan,2,5.903545171620995e-258,True,chi-bar² heuristic; k=2
D1,Dataset 1,47,ZIP,ZIP--ZINB,-70994.567225347,-44707.46620708514,52574.20203652371,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,47,ZINB,ZIP--ZINB,-46019.43452571862,-44707.46620708514,2623.936637266961,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,47,Z+P+NB,ZIP--ZINB,-44783.05799903059,-44707.46620708514,151.1835838909028,2,0,1.4821831813007422e-33,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,48,Poisson,ZIP--ZINB,-98501.16462342683,-44361.830959671555,108278.66732751054,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,48,NB,ZIP--ZINB,-46305.462043743915,-44361.830959671555,3887.26216814472,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,48,P+NB,ZIP--ZINB,-44932.86362266398,-44361.830959671555,1142.0653259848477,nan,2,2.640135684613304e-249,True,chi-bar² heuristic; k=2
D1,Dataset 1,48,ZIP,ZIP--ZINB,-70891.84179473533,-44361.830959671555,53060.02167012755,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,48,ZINB,ZIP--ZINB,-45600.299758100584,-44361.830959671555,2476.937596858057,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,48,Z+P+NB,ZIP--ZINB,-44432.146733299436,-44361.830959671555,140.6315472557617,2,0,2.898995376084367e-31,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,45,Poisson,ZIP--ZINB,-100386.64799242627,-44603.437709248305,111566.42056635593,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,45,NB,ZIP--ZINB,-46640.98108989114,-44603.437709248305,4075.0867612856673,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,45,P+NB,ZIP--ZINB,-45228.796234662965,-44603.437709248305,1250.7170508293202,nan,2,6.719474928089497e-273,True,chi-bar² heuristic; k=2
D1,Dataset 1,45,ZIP,ZIP--ZINB,-72209.06811395525,-44603.437709248305,55211.260809413885,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,45,ZINB,ZIP--ZINB,-45888.92038721496,-44603.437709248305,2570.965355933309,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,45,Z+P+NB,ZIP--ZINB,-44667.64644942138,-44603.437709248305,128.4174803461501,2,0,1.3016626785414186e-28,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,46,Poisson,ZIP--ZINB,-95476.52423896088,-44599.35274181429,101754.34299429317,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,46,NB,ZIP--ZINB,-46596.76168301157,-44599.35274181429,3994.8178823945636,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,46,P+NB,ZIP--ZINB,-45244.895731856726,-44599.35274181429,1291.0859800848702,nan,2,1.1509033390262633e-281,True,chi-bar² heuristic; k=2
D1,Dataset 1,46,ZIP,ZIP--ZINB,-68851.94913926511,-44599.35274181429,48505.19279490164,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,46,ZINB,ZIP--ZINB,-45794.267455347435,-44599.35274181429,2389.829427066288,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,46,Z+P+NB,ZIP--ZINB,-44666.611074015214,-44599.35274181429,134.51666440184636,2,0,6.1670499090473955e-30,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,54,Poisson,ZIP--ZINB,-99252.75090796743,-44667.72705959135,109170.04769675217,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,54,NB,ZIP--ZINB,-46568.50409317078,-44667.72705959135,3801.5540671588533,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,54,P+NB,ZIP--ZINB,-45267.98072397648,-44667.72705959135,1200.5073287702544,nan,2,5.37805121438374e-262,True,chi-bar² heuristic; k=2
D1,Dataset 1,54,ZIP,ZIP--ZINB,-71421.71454919079,-44667.72705959135,53507.97497919887,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,54,ZINB,ZIP--ZINB,-45806.142561097986,-44667.72705959135,2276.8310030132707,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,54,Z+P+NB,ZIP--ZINB,-44719.77849074117,-44667.72705959135,104.10286229963822,2,0,2.479423290655866e-23,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,50,Poisson,ZIP--ZINB,-95204.21234846715,-44647.10379735201,101114.21710223028,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,50,NB,ZIP--ZINB,-46628.83026150886,-44647.10379735201,3963.452928313709,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,50,P+NB,ZIP--ZINB,-45295.16510785558,-44647.10379735201,1296.1226210071472,nan,2,9.274923453424782e-283,True,chi-bar² heuristic; k=2
D1,Dataset 1,50,ZIP,ZIP--ZINB,-68701.36014610433,-44647.10379735201,48108.512697504644,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,50,ZINB,ZIP--ZINB,-45832.8899837458,-44647.10379735201,2371.5723727875884,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,50,Z+P+NB,ZIP--ZINB,-44716.7310660765,-44647.10379735201,139.2545374489855,2,0,5.771137250981079e-31,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,51,Poisson,ZIP--ZINB,-99806.20487594289,-44816.73695511486,109978.93584165606,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,51,NB,ZIP--ZINB,-46689.72370408986,-44816.73695511486,3745.9734979500063,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,51,P+NB,ZIP--ZINB,-45416.444957455235,-44816.73695511486,1199.416004680752,nan,2,9.281360130751004e-262,True,chi-bar² heuristic; k=2
D1,Dataset 1,51,ZIP,ZIP--ZINB,-71551.31775163922,-44816.73695511486,53469.16159304872,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,51,ZINB,ZIP--ZINB,-45959.48349652116,-44816.73695511486,2285.493082812609,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,51,Z+P+NB,ZIP--ZINB,-44867.36004363087,-44816.73695511486,101.24617703202239,2,0,1.0343606742894097e-22,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,55,Poisson,ZIP--ZINB,-100013.34482723247,-44635.06578983487,110756.5580747952,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,55,NB,ZIP--ZINB,-46564.791190568714,-44635.06578983487,3859.450801467683,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,55,P+NB,ZIP--ZINB,-45232.70353758441,-44635.06578983487,1195.2754954990814,nan,2,7.357745994865555e-261,True,chi-bar² heuristic; k=2
D1,Dataset 1,55,ZIP,ZIP--ZINB,-71552.0388824981,-44635.06578983487,53833.946185326466,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,55,ZINB,ZIP--ZINB,-45859.367807121496,-44635.06578983487,2448.604034573247,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,55,Z+P+NB,ZIP--ZINB,-44716.38569303358,-44635.06578983487,162.6398063974193,2,0,4.8218619448229615e-36,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,53,Poisson,ZIP--ZINB,-96705.77185605325,-44322.07934876222,104767.38501458206,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,53,NB,ZIP--ZINB,-46363.77798657508,-44322.07934876222,4083.3972756257135,nan,2,0.0,True,chi-bar² heuristic; k=2
D1,Dataset 1,53,P+NB,ZIP--ZINB,-44942.386175961656,-44322.07934876222,1240.6136543988687,nan,2,1.0503547535110247e-270,True,chi-bar² heuristic; k=2
D1,Dataset 1,53,ZIP,ZIP--ZINB,-69794.47950084624,-44322.07934876222,50944.800304168035,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,53,ZINB,ZIP--ZINB,-45595.32109745452,-44322.07934876222,2546.483497384601,nan,1,0.0,True,chi-bar² heuristic; k=1
D1,Dataset 1,53,Z+P+NB,ZIP--ZINB,-44395.58218157955,-44322.07934876222,147.0056656346569,2,0,1.1970858661701298e-32,True,chi²(df=2; shared inflation gamma_z=gamma_nb)
D1,Dataset 1,49,Poisson,ZIP--ZINB,-96826.62917630999,-44512.21586273445,104628.82662715108,nan,2,0.0,True,chi-bar² heuristic; k=2
